,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude
831,W372011164,ASSOCIATION DES RESSORTISSANTS ET SYMPATHISANTS CAMEROUNAIS DE TOURS,"privilégier les rencontres, les rassemblements et les échanges par l'organisation de réunions, débats, manifestations sportives et culturelles ; favoriser entre les ressortissants camerounais et les membres de la connaissance la convivialité, l'entraide et la solidarité mutuelle ; promouvoir et valoriser l'image de cameroun en france",13,ALL,Augustin Fresnel,37100,Tours,,13 ALL Augustin Fresnel 37100 Tours,Indre-et-Loire,Centre-Val de Loire,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,0.6947237,47.4141826
832,W372013717,ASSOCIATION DIABÈTE CAMEROUN ANTENNE FRANCE (ASSDIACFR),"""lutter contre certaines maladies du métabolisme, principalement le diabète, lutter contre la pauvreté, pour l'alphabétisation, secourir les personnes malades, orphelins et défavorisés, et plus généralement toutes opérations industrielles, commerciales ou financières, recherches de dons, de bénévoles, d'associés, vente dans des marchés, vente de vêtements, art, création du magazine """"queens and kings people"""", création de vitrine sur internet""",13,ALL,des Huraudières,37400,Lussault-sur-Loire,,13 ALL des Huraudières 37400 Lussault-sur-Loire,Indre-et-Loire,Centre-Val de Loire,SANTÉ,AUTRES,0.9220064,47.3947055
833,W372014365,HOMMES ET FEMMES DU PROGRES D'INDRE-ET-LOIRE,"promouvoir la culture camerounaise et la solidarité, venir en aide aux enfants orphelins et handicapés du cameroun, mettre en place puis développer une relation de coopération franco-camerounaise",34,RUE,Paul Louis Courrier,37700,Saint-Pierre-des-Corps,,34 RUE Paul Louis Courrier 37700 Saint-Pierre-des-Corps,Indre-et-Loire,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,0.7189761,47.3898152
834,W372017821,ASSOCIATION EUNICE ET LOÏS (A.E.L.),"cette association a un objet social et humanitaire, visant à aider au développement à put-in-kak au cameroun principalement dans le domaine de l'éducation, de la santé",7,AV,Saint-Lazare,37000,Tours,,7 AV Saint-Lazare 37000 Tours,Indre-et-Loire,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,0.6952814,47.3789741
835,W372018366,COUDE À COUDE (AMIS POUR LA VIE),"l'entraide, la solidarité, l'assistance, le partage, regroupement au moins une fois par semaine, culture, sport, loisirs et aide économique et matérielle en afrique plus particulièrement au cameroun",15,RUE,Maurice Bedel,37000,Tours,,15 RUE Maurice Bedel 37000 Tours,Indre-et-Loire,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,0.6989465,47.3785081
836,W372018700,AIRWEARSPORT,organiser et promouvoir des événements sportifs de type zumba fitness entre autres et proposer des séances au quotidien en france mais également en afrique plus précisément au cameroun (pays d'origine),59,AV,de l Europe,37100,Tours,,59 AV de l Europe 37100 Tours,Indre-et-Loire,Centre-Val de Loire,SPORTS/ ACTIVITÉS DE PLEIN AIR,AUTRES,0.6891485,47.4230056
837,W421003703,ASSOCIATION POUR LA PROMOTION DE LA CULTURE CAMEROUNAISE,"promotion de la culture camerounaise du nord au sud, de l'est à l'ouest en passant par le centre, faciliter la découverte et la connaissance de l'histoire du cameroun, ses traditions, ses goûts, son art",11,LOT,Plein Sud,42160,Andrézieux-Bouthéon,,11 LOT Plein Sud 42160 Andrézieux-Bouthéon,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,4.265163,45.5249363
838,W422004635,ASSOCIATION CAMEROUNAISE DE ROANNE,"mise en place des actions caritatives permettant de récolter des dons(vêtements,donation financière, fournitures scolaires) pour les redistribuer dans les différents orphelinat au cameroun;ce qui permettra à tous les orphelins de pouvoir avoir accès à l'éducation et aux soins médicaux",,,4 Rue Charles Peguy,42300,Roanne,,4 Rue Charles Peguy 42300 Roanne,Loire,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.0799704,46.0468766
839,W423000276,ASSOCIATION DES ETUDIANTS CAMEROUNAIS DE SAINT ETIENNE,"creer une structure d'accueil en vue de faciliter l'insertion sociale,scolaire et universitaire des etudiants camerounais",4,RUE,André Malraux,42000,Saint-Étienne,,4 RUE André Malraux 42000 Saint-Étienne,Loire,Auvergne-Rhône-Alpes,ÉDUCATION  FORMATION,AUTRES,4.3850494,45.439789
840,W423005926,LAFAK - ASSOCIATION D'AIDE A LA FORMATION A LA CREATION D'ENTREPRISE ET A LA SOLIDARITE,"la formation : octroyer une aide économique aux jeunes étudiants résidents en france en partenariat avec les grandes écoles et universités françaises, d'une part, et aux jeunes étudiants camerounais résidents au cameroun en partenariat avec des écoles et universités camerounaises, d'autre part ; l'accompagnement et la création d'entreprise : favoriser, encourager et assister les jeunes résidents en france, d'une part, et les jeunes camerounais résidents au cameroun présentant des projets innovants dans la création d'entreprises ; la solidarité : octroyer une aide économique aux stuctures ayant vocation à s'occuper de la formation, de l'hébergement ou de l'administration de soins de santé aux plus nécessiteux ou aux personnes fragiles ainsi qu'aux plus démunis ; la culture : promouvoir, organiser et/ou financer des activités ou soirées culturelles dans un esprit de partage et d'échange",23,RUE,du 11 Novembre,42100,Saint-Étienne,,23 RUE du 11 Novembre 42100 Saint-Étienne,Loire,Auvergne-Rhône-Alpes,ÉDUCATION  FORMATION,AUTRES,4.3903424,45.4283598
841,W423006292,ASSOCIATION DES AMIS DU CAMEROUN ( A.S.A.C.A.M ),"oeuvrer pour l'amélioration des conditions de vie des enfants du cameroun, plus particulièrement ceux des orphelinats, des foyers et autres institutions d'accueil d'enfants",230,CHEM1,des rousses,69400,Gleizé,,230 CHEM1 des rousses 69400 Gleizé,Rhône,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.6971455,45.9888277
842,W423007968,NTEM-OCEAN,"lutter contre l'illettrisme en favorisant la scolarité des enfants ; acquisition des fournitures scolaires, bouquins crayons, cahiers etc... pour le cameroun ; lutter contre le paludisme, la prévention contre les mst, le sida, rappelle des règles d'hygiène et de sécurité ; faire connaître la culture et les coutumes camerounaises ; confection de plats cuisinés spécialité camerounaise",3,BD,Pierre Joannon,42400,Saint-Chamond,,3 BD Pierre Joannon 42400 Saint-Chamond,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,4.5061864,45.4553942
843,W423013437,COLLECTIVITÉ CAMEROUNAISE SAINT-ÉTIENNE ET ENVIRONS,"regrouper en son sein des camerounais et assimilés, vivant à saint étienne et ses environs, désireux de partager des moments de convivialité, et de porter mutuellement des évènements heureux et malheureux de tous ses adhérents ; accueillir les primo-arrivants, les accompagner dans les démarches administratives ; sensibiliser les candidats à cette aventure sur les dangers auxquels ils s'exposent ; organiser des actions de soutiens et développement en créant des structures au cameroun et dans d'autres pays touchés par ce fléau ; aller à la rencontre des orphelins, des personnes seules, en difficulté, marginalisées, rejetées, stigmatisées, de leur offrir une oreille attentive, de l'affection, des solutions matérielles dans la limite du possible, et ce, quelles que soient leur provenance géographique, leur couleur de peau ou leur obédience religieuse",11,RUE,Robert Schumann,42400,Saint-Chamond,,11 RUE Robert Schumann 42400 Saint-Chamond,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,4.5259231,45.4803756
844,W542001815,REFUGE DES ENFANTS DE LA RUE CAMEROUN SOLIDARITE INTERNATIONALE,aider les enfants des rues à vivre décemment,9,RUE,Victor Pierre,54450,Blâmont,,9 RUE Victor Pierre 54450 Blâmont,Meurthe-et-Moselle,Grand Est,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,6.8383633,48.5869955
845,W543004917,ASSOCIATION DES CAMEROUNAIS ET SYMPATHISANTS DE NANCY  - ACSN  -,intégrer les nouveaux arrivés sur le grand nancy. développer la soldarité entre les membres et sympathisants. valoriser la culture camerounaise,2 B,AV,du charmois,54500,Vandoeuvre-lès-Nancy,,2 B AV du charmois 54500 Vandoeuvre-lès-Nancy,Meurthe-et-Moselle,Grand Est,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,6.1716127,48.667592
846,W543007581,LES ENFANTS DU CAMEROUN,"apporter de manière ponctuelle et/ou permanente, une aide matérielle, physique, morale, financière aux enfants démunis en particulier mais ainsi qu'aux personnes et aux familles les plus nécessiteuses vivant au cameroun : il s'agit notamment : des orphelins, des enfants de la rue, des enfants maltraités, des enfants malades, des femmes monoparentales, des femmes victimes de violences conjugales, des handicapés, des personnes victimes de maladies graves et incurables, des personnes âgées délaissées par leurs familles ou donc les familles sont désoeuvrées et ne peuvent s'en occuper, etc",5,ALL,Carl Fabergé,54270,Essey-lès-Nancy,,5 ALL Carl Fabergé 54270 Essey-lès-Nancy,Meurthe-et-Moselle,Grand Est,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,6.2236108,48.6988806
847,W543009365,ASSOCIATION DES ÉTUDIANTS CAMEROUNAIS DU GRAND NANCY,oeuvrer pour une véritable intégration de l'étudiant camerounais dans son environnement et créer une véritable communion avec ses pairs pour une évolution commune,8,RUE,Jean Lamour,54500,Vandoeuvre-lès-Nancy,,8 RUE Jean Lamour 54500 Vandoeuvre-lès-Nancy,Meurthe-et-Moselle,Grand Est,CLUBS DE LOISIRS/ RELATIONS,AUTRES,6.1882157,48.6606456
848,W543010215,STEFFY'G,"de façon générale, la réalisation de toutes activités liées à la création (littéraire, musicale et artistique au sens large), à la production, à l'organisation, à la gestion, au développement et à la promotion de concerts privés ou publics, de prestations musicales diverses et variées, de spectacles et évènements culturels ou artistiques, de défilés de mode (tant en france qu'à l'étranger) et pour tous publics ; et plus spécifiquement, l'utilisation d'une partie des recettes générées par ces activités pour promouvoir l'éducation de jeunes enfants camerounais par l'envoi à certaines associations (particulièrement rurales) de manuels scolaires, livres, cahiers, crayons, supports dvd, etc, dans le but de renforcer leur enseignement et leurs connaissances (mathématiques, français, histoire, géographie, sciences et vie de la terre, hygiène, santé, etc) ; une priorité sera donnée aux enfants issus de familles défavorisées voire orphelins ; notre vocation est de leur donner la possibilité de s'instruire, de découvrir l'histoire de leur pays et les formidables perspectives de développement à l'intérieur de leurs propres frontières, notamment par la transmission de valeurs fondamentales (instruction, travail, méthode, organisation, etc) ; une démarche destinée aussi à préserver la sécurité de cette jeunesse, afin qu'elle ne pense pas que le bonheur est ailleurs",20,RUE,Vayringe,54000,Nancy,,20 RUE Vayringe 54000 Nancy,Meurthe-et-Moselle,Grand Est,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,6.1765278,48.7053133
849,W543014222,ASSOCIATION DES CAMEROUNAIS DE NANCY (ACAN),"association non lucrative ayant pour but de regrouper la grande famille camerounaise à nancy et limitrophe ; promouvoir les bienfaits de la culture générale, ; sensibiliser les frères de l'importance de vivre ensemble pour s'aider ; aider et participer à l'intégration des ressortissants camerounais et africains dans le territoire français",74,AV,du Général de Gaulle,54410,Laneuveville-devant-Nancy,,74 AV du Général de Gaulle 54410 Laneuveville-devant-Nancy,Meurthe-et-Moselle,Grand Est,ACTION SOCIOCULTURELLE,AUTRES,6.2284883,48.6594577
850,W741003398,CAMEROUN SOLIDAIRE DE LA HAUTE SAVOIE  ( C.S.H.S ),"regrouper hommes et femmes camerounaises de toutes ethnies en vue de se rencontrer mensuellement; échanges d'idées, entraide, solidarité, intégration des nouveaux venus, aide aux différentes démarches administratives, demande de logement; informations sur nos obligations et devoirs en france",11,RUE,du Val Vert,74600,Annecy,,11 RUE du Val Vert 74600 Annecy,Haute-Savoie,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),INFORMATION COMMUNICATION,6.1110448,45.892339
851,W741009214,CONSEIL CAMEROUNAIS DE TRANSITION,"le conseil camerounais de transition est un mouvement qui regroupe des citoyens camerounais patriotes ; il est né d'une volonté de fédérer tous les mouvements, tous les groupements, toutes les associations, tous les collectifs et tous les particuliers de tous niveaux, de toutes origines ethniques, qui, chacun de leur côté mènent une lutte pour le respect de nos droits, de nos libertés, pour la justice, pour une démocratie et pour un nouvel ordre politique au cameroun",11,RUE,du Val Vert,74600,Annecy,,11 RUE du Val Vert 74600 Annecy,Haute-Savoie,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,6.1110448,45.892339
852,W743000101,AFUBU (ASSOCIATION CAMEROUNAISE POUR LE DEVELOPPEMENT DE LA CULTURE VIVRIERE),"développement de la culture vivrière au cameroun, accès aux soins des populations concernées",12,RUE,du Faucigny,74100,Annemasse,,12 RUE du Faucigny 74100 Annemasse,Haute-Savoie,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,6.237049,46.1942786
853,W743000334,BINGUELA-EYENGA,"promouvoir le patrimoine culturel, naturel et scientifique camerounais, contribuer au renforcement des capacités et au développement du cameroun et de l'afrique ; favoriser l'épanouissement des camerounais aussi bien dans le pays qu'au-delà des frontières ; créer un cadre d'échange et de dialogue avec tous les camerounais de la diaspora, maintenir le contact entre les camerounais de l'étranger et le cameroun ; porter le projet écotourisme et développement de la localité de binguela",15,RUE,Jean Jaurès,74100,Ville-la-Grand,,15 RUE Jean Jaurès 74100 Ville-la-Grand,Haute-Savoie,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,6.241252393934024,46.197853949999995
854,W743000941,ASSOCIATION POUR LE RASSEMBLEMENT DES CAMEROUNAIS ET ASSIMILES EN FRANCE (ARCAS FRANCE),"aide à l'intégration et aide au retour dans le pays natal des adhérents ; aide à l'intégration : accueil, informations conseils pour l'activation des mécanismes administratifs, judiciaires et sociaux pour permettre une intégration réussie ; aide au retour : activation des mécanismes administratifs et judiciaires en france afin de permettre un retour au pays dans la dignité ; proposition et aide à la réalisation de projets pour le retour au pays",18,RUE,Louis Armand,74100,Annemasse,,18 RUE Louis Armand 74100 Annemasse,Haute-Savoie,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),6.2400445,46.2006631
855,W743001000,LUMIERES DU CAMEROUN,"intégration à la vie sociale et active des jeunes filles-mères, d'aide aux orphelins du sida et de la maladie de la lèpre en afrique et surtout au cameroun",163,CHEM1,de la Digue,74100,Étrembières,,163 CHEM1 de la Digue 74100 Étrembières,Haute-Savoie,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),6.2261757,46.1786453
856,W743001632,"R.S.T. (RESPECT, SOLIDARITE, TRANSPARENCE)","promouvoir la culture camerounaise et africaine basée sur les valeurs de respect, de solidarité et de transparence, mais aussi d'entraide et d'amour entre les membres et leur famille",5,RUE,de Genève,74100,Annemasse,,5 RUE de Genève 74100 Annemasse,Haute-Savoie,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,6.232684,46.1928536
857,W743001719,ASSOCIATION DES RESSORTISSANTS ET SYMPATHISANTS DE L'EST-CAMEROUN POUR LE DEVELOPPEMENT ET LA CULTURE (ARSECDC),"entraide et solidarité entre ses membres, promouvoir le développement de l'est-cameroun",3,RUE,Alfred Bastin,74100,Annemasse,,3 RUE Alfred Bastin 74100 Annemasse,Haute-Savoie,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,6.234839437606835,46.1923025
858,W743001829,E. MINIG. A (EVAK MININGA YA CAMEROUN),promouvoir la culture camerounaise et soutenir les personnes en précarité dans la région de centre au cameroun,114,CHEM1,des Côtes,74100,Ville-la-Grand,,114 CHEM1 des Côtes 74100 Ville-la-Grand,Haute-Savoie,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,6.2495954,46.2025309
859,W743002062,ENFANCE-ESPOIR,"au cameroun, promouvoir le développement social urbain ou local des filles et enfants camerounais par l'éducation, la formation, le culture, le sport et l'encadrement des jeunes orphelins, handicapés et enfants défavorisés, l'insertion sociale, la médiation culturelle, l'aide médicale et humanitaire; promouvoir la participation des jeunes femmes et des jeunes au développement de leur village, de l'environnement, la lutte contre la délinquance, l'exclusion les violences, l'illettrisme, la prévention contre le sida, la famine, les mst et autres fléaux; promouvoir les échanges d'idées et la dynamique de groupe entre jeunes",4,RUE,de la Zone,74100,Ambilly,,4 RUE de la Zone 74100 Ambilly,Haute-Savoie,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ÉDUCATION  FORMATION,6.227479629088492,46.193593199999995
